id,lang,created_at,text,conversation_id,edit_history_tweet_ids,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,public_metrics.bookmark_count,public_metrics.impression_count,username,in_reply_to_user_id
2038256393040331135,en,2026-03-29T14:06:07.000Z,"🏀 MARCH MADNESS ELITE 8 BEST BET

🟡 MICHIGAN -8
👇 Add Directly To Your Betslip
  https://t.co/rxYCYU2k1t

🗣️ “I’m laying the points with Michigan. I did the same in the last two rounds and don’t see a reason to stray away from it.
Tennessee wants to get physical and muck https://t.co/A0uqu4V09i",2038256393040331135,['2038256393040331135'],3,4,47,1,4,25096,ActionNetworkHQ,
2038130991009759239,en,2026-03-29T05:47:49.000Z,Chase DeLauter has 4 home runs in his first 3 career games. Only one other player has ever done it: Trevor Story in 2016. https://t.co/5jZS3VIiN1,2038130991009759239,['2038130991009759239'],3,1,27,1,1,11954,ActionNetworkHQ,
2038097521168576701,en,2026-03-29T03:34:49.000Z,"The Arizona Wildcats are headed to the Final Four 🔥

Fifth appearance in school history. First since 2001 https://t.co/iNgrHk2Myw",2038097521168576701,"['2038092439479820732', '2038097521168576701']",0,1,20,0,0,9347,ActionNetworkHQ,
2038095677306306806,en,2026-03-29T03:27:30.000Z,"✅ Yankees ML

Yankees win 3–1 to cash @RotoSurgeon's best bet. New York has allowed just one total run through its first three games https://t.co/6nK0J2RrJA https://t.co/jMDWrOUmFx",2038095677306306806,['2038095677306306806'],2,0,12,1,0,18781,ActionNetworkHQ,
2038094548296147367,en,2026-03-29T03:23:00.000Z,"✅ Arizona -5.5
✅ Brayden Burries Over 1.5 threes

Cash @VegasMinion’s plus-money SGP 💰

Arizona wins 79–64 to punch a Final Four ticket and secure the cover. Burries knocked down 4 threes. The rest of Arizona combined for just one! https://t.co/nvnlMbN5Xg https://t.co/2lIcPQ6KUG",2038094548296147367,['2038094548296147367'],2,0,11,0,0,15107,ActionNetworkHQ,
2038093117526606267,en,2026-03-29T03:17:19.000Z,Walking out of the casino up $14.85 🤑 https://t.co/MrhtVxDKrg,2038093117526606267,['2038093117526606267'],10,2,153,2,4,26687,ActionNetworkHQ,
2038070804101947504,en,2026-03-29T01:48:39.000Z,Live lines at the half 👀 https://t.co/PVKfwtffg2,2038070804101947504,['2038070804101947504'],1,0,2,0,0,7401,ActionNetworkHQ,
2038064658045960210,en,2026-03-29T01:24:14.000Z,"Aaron Judge’s second HR of the year👨‍⚖️

Cashes his HR prop (+250) for the second straight day💰
https://t.co/AOR1we6KwP",2038064658045960210,['2038064658045960210'],1,1,28,1,0,10810,ActionNetworkHQ,
2038057473786167739,en,2026-03-29T00:55:41.000Z,"✅ Illinois -6.5

Played out just as @Steponaduck expected. Iowa shot 57.1% (12-for-21) in the first half, but just 23.1% (6-for-26) in the second to cash the best bet https://t.co/kUPjXcgyao https://t.co/q1jd7ssszN",2038057473786167739,['2038057473786167739'],0,0,7,0,0,11946,ActionNetworkHQ,
2038055132307525987,en,2026-03-29T00:46:23.000Z,Illinois closed on an 8-0 run to cover the 6.5 spread 👀 https://t.co/bnhD0uBW2o,2038055132307525987,['2038055132307525987'],2,1,25,1,1,7705,ActionNetworkHQ,
2038053150838628811,en,2026-03-29T00:38:31.000Z,The Fighting Illini are Final Four bound‼️ https://t.co/Cyg7KR1nBL,2038053150838628811,['2038053150838628811'],0,0,22,0,0,6800,ActionNetworkHQ,
2038033327396143519,en,2026-03-28T23:19:44.000Z,"Bennett Stirtz at halftime:

15 points (19.5) ⏳
2 assists (3.5) ⏳
3 threes (2.5) ✅
2 fouls (more than his first 120 tournament minutes combined)
Subbed out for the first time all tournament (30 seconds) https://t.co/IYsasLPKvj",2038033327396143519,['2038033327396143519'],0,3,6,0,0,7110,ActionNetworkHQ,
2038011443224928561,en,2026-03-28T21:52:47.000Z,"✅ Dylan Harper Over 11.5 PTS

PRO projected 14.1.
Finishes with 14 🎯

Get player prop projections for NBA, NCAAB, and MLB with Action PRO for a reduced price of $19.99/month: https://t.co/IrgznoDrKG https://t.co/3QXrEsIS1m https://t.co/JDLAuI0Ywq",2038011443224928561,['2038011443224928561'],0,2,7,0,0,13457,ActionNetworkHQ,
2038008691153424506,en,2026-03-28T21:41:50.000Z,"This year’s Elite Eight is just the 2nd in the last 30 years where every game has a spread of at least five points  

(via @EvanHAbrams) https://t.co/DJwu7WDbUa",2038008691153424506,['2038008691153424506'],0,2,9,0,1,8697,ActionNetworkHQ,
2038004323301441723,en,2026-03-28T21:24:29.000Z,"Saturday’s Elite Eight Betting Hub ✅

🏀 Best Bets: https://t.co/ID6Qar2Bg2
🏀 Trends via @EvanHAbrams: https://t.co/1MGzQBihLt
🏀 @wheatonbrando's Betting Card: https://t.co/8aaulWHmdK
🏀 @AlHinton23's PLayer Props: https://t.co/U8AWJtV13v https://t.co/azZTRVxRaQ",2038004323301441723,['2038004323301441723'],0,3,2,0,0,7184,ActionNetworkHQ,
2037995125574701524,en,2026-03-28T20:47:56.000Z,"Over looked dead for 8 innings.

Rays then score 4 in the top of the 9th to tie it 4-4 and cash the Over (7.5) ✅ https://t.co/iR720jBofo",2037995125574701524,['2037995125574701524'],0,2,7,0,0,6984,ActionNetworkHQ,
2037992447578632292,en,2026-03-28T20:37:18.000Z,"See who @RotoDoc is buying and selling in the Candidates Tournament ♟️

Skip the Polymarket waitlist with code ACTION. Deposit $20, get $20 ➡️ https://t.co/GnUOviLiS2 https://t.co/0ma7VW9UCm https://t.co/cH1438fncx",2037992447578632292,['2037992447578632292'],1,2,1,0,0,14399,ActionNetworkHQ,
2037991008101622248,en,2026-03-28T20:31:35.000Z,Worst cash out offer you will see 😂 https://t.co/jeFqQPvSwg,2037991008101622248,['2037991008101622248'],4,18,675,0,11,97122,ActionNetworkHQ,
2037985129822572949,en,2026-03-28T20:08:13.000Z,"110 mph 🚀 James Wood with a laser for his first HR of the season (+500)
https://t.co/tPCpb6kCds https://t.co/exP6ClA5Mn",2037985129822572949,['2037985129822572949'],1,1,23,0,0,29387,ActionNetworkHQ,
2037976974594060402,en,2026-03-28T19:35:49.000Z,"🥊 @Psychoward586's pick for Adesanya vs Pyfer:

🗣 “My actual favorite bet here is Adesanya live sometime around the end of the first round… From a prefight standpoint, my favorite option is Adesanya and over 9.5 minutes.”

Read the full breakdown ➡️ https://t.co/js8Zd9Ma4V https://t.co/Ga5Qly1yUa",2037976974594060402,['2037976974594060402'],0,0,9,0,0,7638,ActionNetworkHQ,
2037946035721695295,en,2026-03-28T17:32:52.000Z,"Action PRO shows an A+ edge on Dylan Harper Over 11.5 points. PRO projects him for 14.1 points

Bet the over 🔗 https://t.co/DpXvGk40JR https://t.co/RbBJu0Shf4",2037946035721695295,['2037946035721695295'],0,2,10,1,3,21731,ActionNetworkHQ,
2037941438676406543,en,2026-03-28T17:14:36.000Z,"💰 Saturday MLB HR prop via
@gneiffer07 

⚾ Kazuma Okamoto 1+ HR 

👇 Add directly to your betslip
https://t.co/92LMwcaC9U

🗣 “Based on his Japan numbers, he grades out around a 30-HR hitter… The ballpark is a plus and I have the true odds around +400 here, making this a great https://t.co/4onVlq9snn",2037941438676406543,['2037941438676406543'],0,3,22,1,6,10217,ActionNetworkHQ,
2037937305584078986,en,2026-03-28T16:58:11.000Z,"⚾ Early MLB Best Bet

RAYS F5 ML
👇 Add directly to your betslip
https://t.co/HFh8VOeT1m

🗣 ""I want the Boyle portion of the game. The Cardinals have a slight bullpen edge with Matt Svanson, Riley O'Brien, JoJo Romero, and Ryne Stanek at the back end. That could be the https://t.co/vGIb8Q5xF6",2037937305584078986,['2037937305584078986'],1,3,17,0,2,10191,ActionNetworkHQ,
2037934307012968588,en,2026-03-28T16:46:16.000Z,"""McCollum in a tournament setting. I trust him. I trust Stirtz to find a way to keep this close.""

On BBOC Live @Stuckey2 is going contrarian taking the points with Iowa today 👀

🔗 https://t.co/wXugZJqnXJ https://t.co/o7kqJwiip2",2037934307012968588,['2037934307012968588'],0,6,22,1,1,13815,ActionNetworkHQ,
2037934241179402704,en,2026-03-28T16:46:00.000Z,"Royals vs. Braves Best Bet

⚾ROYALS ML
👇 Add directly to your betslip
https://t.co/dGMjz0v1Kv

🗣 ""The Royals are an up-and-coming squad with plenty of power in the lineup. I believe they're the clear second-best team in the AL Central and should fight for a Wild-Card spot this https://t.co/pSveNiiDgn",2037934241179402704,['2037934241179402704'],3,2,23,0,4,9549,ActionNetworkHQ,
2037931994521522335,en,2026-03-28T16:37:05.000Z,"@ChiefZief Jacob deGrom is a late scratch (neck stiffness), but we will ride Warren and Boyle still",2037931812178255896,['2037931994521522335'],1,0,1,0,0,6501,ActionNetworkHQ,909749955836940288
2037931812178255896,en,2026-03-28T16:36:21.000Z,"Saturday MLB K props parlay built from
@ChiefZief's favorite player props

⚾ Joe Boyle Under 5.5 Strikeouts 
⚾ Jacob deGrom Under 6.5 Strikeouts 
⚾ Will Warren Over 4.5 Strikeouts 

Add directly to your betslip ⤵️
https://t.co/IYAH1izyJc https://t.co/LyV3DbEE68",2037931812178255896,"['2037927838628876321', '2037931812178255896']",2,2,17,0,2,10331,ActionNetworkHQ,
2037931599183163649,en,2026-03-28T16:35:30.000Z,"Yankees vs Giants Best Bet

⚾️YANKEES ML 
👇 Add directly to your betslip
https://t.co/ZBsj9BjnIE

🗣 “Is the third time the charm for the Giants to get a win? Not today... The Yankees possess the much better offense in this matchup (as they have the past two) and will face a https://t.co/XoEB7xnIM0",2037931599183163649,['2037931599183163649'],3,4,39,1,5,28063,ActionNetworkHQ,
2037924092083634596,en,2026-03-28T16:05:41.000Z,"MLB Opening Saturday ⚾️ 15 games on deck

Get the best lines and track all your bets in the ACTION App! ⤵️
https://t.co/dfyQG5dScU https://t.co/jZUWcEmjFn",2037924092083634596,['2037924092083634596'],2,5,16,0,1,14665,ActionNetworkHQ,
2037918054785388964,en,2026-03-28T15:41:41.000Z,He would hit .150 against modern day pitchers instead of chain smoking mechanics 😅 https://t.co/YxekAHHHLg,2037918054785388964,['2037918054785388964'],1,10,22,0,2,19764,ActionNetworkHQ,
2037913360516133338,en,2026-03-28T15:23:02.000Z,Which teams are you taking or fading during the Elite 8 on Saturday &amp; Sunday? 🤔 https://t.co/SjY3vkYiIu,2037913360516133338,['2037913360516133338'],2,4,16,0,1,9186,ActionNetworkHQ,
2037911899325538779,en,2026-03-28T15:17:14.000Z,Wind blowing out and the Cubs own Mikolas 👀 https://t.co/p8PnmDeUHr,2037911899325538779,['2037911899325538779'],0,7,19,0,1,17036,ActionNetworkHQ,
2037905541846974944,en,2026-03-28T14:51:58.000Z,"Edwin Diaz’ incredible intro got an upgrade!

He made his Dodgers debut with a live trumpet player. He surrendered zero hits and recorded 2 Ks 😤 https://t.co/Pkz1y0HjzG",2037905541846974944,['2037905541846974944'],5,5,62,1,6,19076,ActionNetworkHQ,
2037904153234591781,en,2026-03-28T14:46:27.000Z,"🌵 Purdue vs Arizona Elite 8 SGP via @VegasMinion

🏀 ARIZONA -5.5
🏀 BRAYDEN BURRIES OVER 1.5 THREES

👇 Add directly to your betslip
https://t.co/KxGCjhZ1ss https://t.co/QAYJYtm2OG",2037904153234591781,['2037904153234591781'],2,6,39,1,7,24348,ActionNetworkHQ,
2037902940506112169,en,2026-03-28T14:41:38.000Z,"We are LIVE! 🏀8⃣

Elite Eight picks with @Stuckey2 @EastBreese @gwizzy12 &amp; @Steponaduck https://t.co/q8C1GxsR3q",2037902940506112169,['2037902940506112169'],1,5,4,0,1,11561,ActionNetworkHQ,
2037902702168916463,zxx,2026-03-28T14:40:41.000Z,https://t.co/ojW2OU0MEM,2037902702168916463,['2037902702168916463'],1,6,13,1,1,19228,ActionNetworkHQ,
2037901758752600570,en,2026-03-28T14:36:56.000Z,"🏀 PURDUE vs ARIZONA ELITE 8 BEST BET

📈 OVER 152.5
👇 Add directly to your betslip
https://t.co/3qKjtz983g

🗣️ ""Purdue's offense has a massive test in front of it with the size and physicality of this Arizona team. Staying out of foul trouble is vital for the Boilermakers to https://t.co/W3I78URLHM",2037901758752600570,['2037901758752600570'],2,4,36,0,8,10123,ActionNetworkHQ,
2037899351461069273,en,2026-03-28T14:27:22.000Z,"🏀 IOWA vs ILLINOIS ELITE 8 BEST BET

🟠 ILLINOIS -6.5
👇 Add directly to your betslip
https://t.co/F2tfuPFnit

🗣️ ""Iowa is so well coached and the offense has done well to play within the confines of the system. This team can't get down big here and feel good about mounting a https://t.co/RrGnCbpsGq",2037899351461069273,['2037899351461069273'],1,4,50,1,9,24851,ActionNetworkHQ,
2037773453387010533,en,2026-03-28T06:07:05.000Z,"Yaxel Lendeborg vs. Bama 🔥

23 points (16.5) ✅
12 rebounds (7.5) ✅
7 assists (2.5) ✅
4 threes (1.5) ✅ https://t.co/p5e3Wz5dsM",2037773453387010533,['2037773453387010533'],0,2,10,1,1,8708,ActionNetworkHQ,
2037772599019934085,en,2026-03-28T06:03:42.000Z,"✅ Michigan -9.5 

Despite trailing at the half, Michigan wins 90-77 to cash @SeanPaulCBB’s best bet https://t.co/A7yFSTjLNR https://t.co/FsVzvdA2MK",2037772599019934085,['2037772599019934085'],0,0,10,0,0,13420,ActionNetworkHQ,
2037762977496227870,en,2026-03-28T05:25:28.000Z,"Absolute chaos in the FINAL SECOND of Clippers-Pacers 🤯

Kawhi hit a go-ahead shot with 0.4 left. Yet somehow the Pacers ended up at the line with a chance to win. Missed both. 
https://t.co/33I0BqmWHZ",2037762977496227870,['2037762977496227870'],2,0,19,2,2,13711,ActionNetworkHQ,
2037759366200267092,en,2026-03-28T05:11:07.000Z,ELITE EIGHT LINES ARE LIVE https://t.co/2PlSi9ir63,2037759366200267092,['2037759366200267092'],2,3,12,0,0,8189,ActionNetworkHQ,
2037757768132862189,en,2026-03-28T05:04:46.000Z,"✅ Tennessee +4.5

Didn’t even need the points. Sharp call from @Steponaduck https://t.co/lO70yU0sfA https://t.co/pfCF262KJY",2037757768132862189,['2037757768132862189'],0,1,13,0,0,12216,ActionNetworkHQ,
2037756757678968880,en,2026-03-28T05:00:45.000Z,"✅ UConn -1.5

It was sweaty, but UConn hangs on to cover and cash @OnTheShaneTrain's best bet 😅 https://t.co/tXI0s1fRDG https://t.co/fgAnqUdQ7M",2037756757678968880,['2037756757678968880'],0,2,7,0,0,11007,ActionNetworkHQ,
2037755270525579308,en,2026-03-28T04:54:50.000Z,CASH IT ✅ The BBOC crew cashes their Sweet Sixteen ML parlay! https://t.co/pPHMVgjgk5,2037755270525579308,['2037755270525579308'],0,1,5,0,0,9989,ActionNetworkHQ,
2037754716851958033,en,2026-03-28T04:52:38.000Z,TENNESEE ML +135 ✅ https://t.co/ZlZcatjVoT,2037754716851958033,['2037754716851958033'],15,3,172,2,9,19232,ActionNetworkHQ,
2037749287505826100,en,2026-03-28T04:31:04.000Z,"🚨 DUKE (+400) BUZZER BEATER THREE FOR THE WIN🚨

BLUE DEVILS UPSET LSU 😱 https://t.co/6r2v4AsS1Q",2037749287505826100,['2037749287505826100'],2,1,37,1,3,16004,ActionNetworkHQ,
2037748342474854435,en,2026-03-28T04:27:19.000Z,Duke opens as 5.5-point favorites over UConn 👀 https://t.co/krlwpT81pr,2037748342474854435,['2037748342474854435'],0,2,16,1,0,10440,ActionNetworkHQ,
2037747664138260576,en,2026-03-28T04:24:37.000Z,Dan Hurley is now 9-0 ATS in the Sweet 16 or later 🐐 https://t.co/ICn6ps6Qtq,2037747664138260576,['2037747664138260576'],1,0,28,1,2,6741,ActionNetworkHQ,
2037747045415498035,en,2026-03-28T04:22:09.000Z,Live look at UConn bettors after the most insane sweat https://t.co/vOpobWgU9v,2037747045415498035,['2037747045415498035'],2,1,25,1,0,17208,ActionNetworkHQ,
2037742538807722067,zxx,2026-03-28T04:04:15.000Z,https://t.co/S5bu6zRETJ,2037742538807722067,['2037742538807722067'],2,0,12,0,0,5982,ActionNetworkHQ,
2037742457815814211,en,2026-03-28T04:03:56.000Z,THIS GAME!!!!,2037742457815814211,['2037742457815814211'],2,0,2,0,0,5406,ActionNetworkHQ,
2037741262577562101,en,2026-03-28T03:59:11.000Z,"LEBRON ASSIST TO BRONNY IS ACTUALLY INSANE!!!

FATHER TO SON 🤯 https://t.co/i9GFBqEA2d",2037741262577562101,['2037741262577562101'],6,5,43,1,2,14606,ActionNetworkHQ,
2037737770576429104,en,2026-03-28T03:45:18.000Z,"✅ Amen Thompson over 25.5 PTS+REB

Thompson had 23 PTS+REB with 1:15 left.

He grabbed three rebounds down the stretch, including the final rebound of the game with 22 seconds left to get to 26 and cash @KMurrDFS' best bet! https://t.co/WJZCAwKa3z https://t.co/ahO0Z5iNeQ",2037737770576429104,"['2037736448649224505', '2037737770576429104']",1,0,7,0,0,11791,ActionNetworkHQ,
2037735296935047440,en,2026-03-28T03:35:28.000Z,Need replay assist in college basketball https://t.co/j08IPAVsxl,2037735296935047440,['2037735296935047440'],1,0,9,0,0,6679,ActionNetworkHQ,
2037734940759261584,en,2026-03-28T03:34:03.000Z,"✅ Jalen Williams 15+ points 

Williams finishes with 18 to cash the @JoeDellera's best bet https://t.co/GgNSdFzw9h https://t.co/rNgPJmxteQ",2037734940759261584,['2037734940759261584'],0,1,6,0,1,10930,ActionNetworkHQ,
2037731555326452075,en,2026-03-28T03:20:36.000Z,After being down as much as 19 Michigan State has brought it all the way back!!!! https://t.co/LUxMTeLSPc,2037731555326452075,['2037731555326452075'],0,1,6,0,0,6439,ActionNetworkHQ,
2037721195856965929,en,2026-03-28T02:39:26.000Z,"Duke free throw attempts by game in the tournament:

21-6 vs. Siena
23-10 vs. TCU
24-8 vs. St. John's",2037721195856965929,['2037721195856965929'],32,27,276,6,14,35708,ActionNetworkHQ,
2037719694174458349,en,2026-03-28T02:33:28.000Z,Solo Ball is such an incredible name for a basketball player 😂 https://t.co/GKE9LByE4a,2037719694174458349,['2037719694174458349'],2,2,13,0,0,8996,ActionNetworkHQ,
2037718896715719032,in,2026-03-28T02:30:18.000Z,UConn 21-2 run https://t.co/Ro3x6If0Bz,2037718896715719032,['2037718896715719032'],2,1,17,1,2,7368,ActionNetworkHQ,
2037715878586847362,en,2026-03-28T02:18:19.000Z,Michigan State has 7 offensive boards already but only 2 second chance points... https://t.co/qpxVESBlEk,2037715878586847362,['2037715878586847362'],1,0,8,0,0,8128,ActionNetworkHQ,
2037714691800121511,en,2026-03-28T02:13:36.000Z,You bet on UConn tonight but do you even know who this man is? https://t.co/YNNB3EuzXh,2037714691800121511,['2037714691800121511'],0,8,10,1,0,12362,ActionNetworkHQ,
2037704724619657690,en,2026-03-28T01:33:59.000Z,"4/4 from three, 12 points, 2 boards, 1 block, 1 steal in the 1st half. No run in the 2nd half 🤔 https://t.co/iqXJfEUV2l",2037704724619657690,['2037704724619657690'],16,5,216,3,8,45455,ActionNetworkHQ,
2037702965658611977,en,2026-03-28T01:27:00.000Z,"DUKE SURVIVES!!!

Good teams win, GREAT teams cover! St. John’s +6.5 ✅ https://t.co/JcmFXlpTdE",2037702965658611977,['2037702965658611977'],2,0,13,0,0,6822,ActionNetworkHQ,
2037701154612576375,en,2026-03-28T01:19:48.000Z,And then he didn't play again until 32 seconds left in the game 🤔 https://t.co/iqXJfEUV2l,2037701154612576375,['2037701154612576375'],5,8,68,1,1,41660,ActionNetworkHQ,
2037700042799137002,en,2026-03-28T01:15:23.000Z,Caleb Foster in the second half https://t.co/ciRKZ6GU9y,2037700042799137002,['2037700042799137002'],1,2,8,0,0,6894,ActionNetworkHQ,
2037694041794531717,en,2026-03-28T00:51:32.000Z,"Kevin Gausman 10 STRIKEOUTS (+980) 😮

Most Opening Day Strikeouts in Blue Jays history https://t.co/9rRmDNvXNj",2037694041794531717,['2037694041794531717'],1,1,33,1,1,8350,ActionNetworkHQ,
2037691084428476780,en,2026-03-28T00:39:47.000Z,What if we told you this man was single-handedly beating Duke https://t.co/fY0OOKsCAm,2037691084428476780,['2037691084428476780'],2,4,47,4,1,119576,ActionNetworkHQ,
2037687306522329124,en,2026-03-28T00:24:46.000Z,Anyone bet Bama vs Michigan under 172? The live line is 184.5 https://t.co/jNYscHdLCL,2037687306522329124,['2037687306522329124'],0,4,19,0,1,15625,ActionNetworkHQ,
2037683547587154184,en,2026-03-28T00:09:50.000Z,"PREY FOR TIMES LIKE THESE 🙏

Cash those St. John's 1H ML (+175) tickets! Red Storm close the half on a 9-2 run https://t.co/Pyiq6FDAzi",2037683547587154184,['2037683547587154184'],1,0,13,2,0,23679,ActionNetworkHQ,
2037678438002098526,en,2026-03-27T23:49:32.000Z,Anyone else thinking about Carlos Boozer's hair paint 😂 https://t.co/BYCAeZL2IH,2037678438002098526,['2037678438002098526'],1,5,27,0,5,13057,ActionNetworkHQ,
2037663432908960231,en,2026-03-27T22:49:55.000Z,Not if you bet St. John's +6.5 😂 https://t.co/eTgU64p9es,2037663432908960231,['2037663432908960231'],1,1,14,0,1,7366,ActionNetworkHQ,
2037660486288748767,zxx,2026-03-27T22:38:12.000Z,https://t.co/SvxCUCcYrq https://t.co/s1CrKpPDlu,2037660486288748767,['2037660486288748767'],1,0,16,0,0,14433,ActionNetworkHQ,
2037654696865993080,en,2026-03-27T22:15:12.000Z,"Aaron Judge’s first hit of the season is a home run (+240) ⚾
https://t.co/SvxCUCdwgY",2037654696865993080,['2037654696865993080'],4,0,37,1,0,10276,ActionNetworkHQ,
2037638039237976213,en,2026-03-27T21:09:00.000Z,"Rick Pitino has only been a +6 or bigger underdog three times as a top-6 seed in the NCAA Tournament.

He covered all three 👀

2012 Louisville (Final Four), 1992 Kentucky (Elite 8), 1987 Providence (Sweet 16)
(via @EvanHAbrams)

Saint John’s +6.5 vs Duke tonight https://t.co/9jt1sw57Aw",2037638039237976213,['2037638039237976213'],2,4,40,2,4,45398,ActionNetworkHQ,
2037614476246364569,en,2026-03-27T19:35:22.000Z,"Rick Barnes is 0-5 SU and 1-4 ATS as an underdog in the Sweet 16 or later 👀

Tennessee is currently +3.5 vs Iowa State 🍊 https://t.co/qxYDYwHqFt",2037614476246364569,['2037614476246364569'],4,5,78,2,7,33642,ActionNetworkHQ,
2037614450031616116,en,2026-03-27T19:35:16.000Z,You know how special AI has to be for a 21-year-old French tennis player to show respect in the year 2026 🐐 https://t.co/1eN1eXHYmg,2037614450031616116,['2037614450031616116'],3,1,20,0,0,17772,ActionNetworkHQ,
2037601622839488733,en,2026-03-27T18:44:18.000Z,"Dan Hurley in the Sweet 16 or later: 8-0 ATS

UConn -1.5 vs Michigan State https://t.co/w0JFOPKnwd",2037601622839488733,['2037601622839488733'],1,4,36,2,1,31520,ActionNetworkHQ,
2037597575113740623,en,2026-03-27T18:28:13.000Z,"Friday’s Sweet 16 Betting Hub ✅

🏀 Best Bets: https://t.co/9gBaFLMwdh
🏀 PRO projections for SJU vs. Duke: https://t.co/KLkymXsvgR
🏀 @EvanHAbrams’ Sweet 16 betting trends: https://t.co/EHyVcsLVpY
🏀 @Stuckey2’s Sweet 16 betting card: https://t.co/pHxMTTwVVj https://t.co/viH0FNLkf8",2037597575113740623,['2037597575113740623'],1,2,12,1,1,23153,ActionNetworkHQ,
2037591368550277481,en,2026-03-27T18:03:33.000Z,"🥊 TAN UFC Fight Night Top Prop #UFCSeattle

🇺🇸 Julian Erosa +5.5
🔗 https://t.co/Okr9VtA8qs

Value on ""Juicy J"" 👀 @Psychoward586 @SeanZerillo share why they like Erosa

Download the DraftKings Sportsbook app and use code ACTIONNETWORK. The crown is yours. @DKSportsbook https://t.co/ExpJitfTsV",2037591368550277481,['2037591368550277481'],1,0,9,0,1,6763,ActionNetworkHQ,
2037586719227388328,en,2026-03-27T17:45:05.000Z,"Aaron Judge vs. Robbie Ray:

3-for-8
3 HR
5 RBI
6 BB

Judge is +240 to hit his first HR of the season https://t.co/XOR1Yqlmj4",2037586719227388328,['2037586719227388328'],2,3,41,1,1,28920,ActionNetworkHQ,
2037570576231928210,en,2026-03-27T16:40:56.000Z,"Payoff Pitch @Polymarket MLB Predictions of the Day @cowhitchurch @SeanZerillo

⚾️ Gavin Williams Under 5.5 Strikeouts
⚾️ Cam Schlittler Under 4.5 Strikeouts

🔑 Use code ACTION to skip the waitlist
💰 Deposit $20, get a $20 bonus
📲 Download: https://t.co/4XJYhGMV22 https://t.co/vbrs5yw18W",2037570576231928210,['2037570576231928210'],1,1,7,0,0,7413,ActionNetworkHQ,
2037544230210400756,en,2026-03-27T14:56:14.000Z,"🏀 ROCKETS vs GRIZZLIES NBA BEST BET

📈 AMEN THOMPSON OVER 25.5 POINTS + REBOUNDS
👇 Add Directly To Your Betslip
https://t.co/ztVUIhvisX

🗣️ ""This should continue to be a good matchup and role for Thompson, even though the Rockets are playing a lot of big lineups with Smith and https://t.co/kcaYJknFVO",2037544230210400756,['2037544230210400756'],3,4,11,1,1,25259,ActionNetworkHQ,
2037542050178978015,en,2026-03-27T14:47:35.000Z,"🏀 BULLS vs THUNDER NBA BEST BET

📈 JALEN WILLIAMS 15+ POINTS
👇 Add Directly To Your Betslip
https://t.co/e9C7KUmBYO

🗣️ ""Furthermore, Chicago is very weak at the rim, which is where Williams thrives. He wants to get downhill and finish at the rack. Even in the low 20-minute https://t.co/g7QvYCxrq9",2037542050178978015,['2037542050178978015'],1,6,19,1,3,18800,ActionNetworkHQ,
2037539375639048631,en,2026-03-27T14:36:57.000Z,"⚾️ YANKEES vs GIANTS MLB BEST BET

📈 OVER 8
👇 Add directly to your betslip
https://t.co/ZNucAs4WDU

🗣️ ""Speaking of short memories, all of the talk is negative on Aaron Judge right now. A lackluster WBC and then a huge 0/5 with four strikeouts in the season's first game. By the https://t.co/rrATabXHyw",2037539375639048631,['2037539375639048631'],4,7,38,1,4,15771,ActionNetworkHQ,
2037536203122073609,en,2026-03-27T14:24:21.000Z,"🏀 TENNESSEE vs IOWA STATE SWEET 16 BEST BET

🟠 TENNESSEE +4.5
👇 Add directly to your betslip
https://t.co/TiUGICF2Wx

🗣️ ""Iowa State struggled at times this year with strong, defensive-minded teams that slowed the pace and forced half-court possessions. (Rick) Barnes will have https://t.co/T2X2xadKk6",2037536203122073609,['2037536203122073609'],3,7,24,1,2,21646,ActionNetworkHQ,
2037533705560797318,en,2026-03-27T14:14:25.000Z,"🏀 MICHIGAN STATE vs UCONN SWEET 16 BEST BET

🐶 UCONN -1.5
👇 Add directly to your betslip
https://t.co/GWOCjNIhya

🗣️ ""UConn has the guards and the discipline to handle Fears without overhelping and allowing the Spartan offense to get rolling. The Huskies will have plenty of https://t.co/fOS11D54P0",2037533705560797318,['2037533705560797318'],2,5,33,1,4,21583,ActionNetworkHQ,
2037531843013100001,en,2026-03-27T14:07:01.000Z,"🏀 ALABAMA vs MICHIGAN SWEET 16 BEST BET

〽️ MICHIGAN -9.5
👇 Add directly to your betslip
https://t.co/RmYsDQvhPp

🗣️ ""I'm laying the points here. When Michigan is right, it's hitting 3s and that leads to the Wolverines beating teams by 20+, like it did against Saint Louis. https://t.co/udtdJocpV7",2037531843013100001,['2037531843013100001'],1,6,35,1,6,23111,ActionNetworkHQ,
2037529775099506841,en,2026-03-27T13:58:48.000Z,"🏀 ST. JOHN'S vs DUKE SWEET 16 BEST BET

📉 UNDER 140.5
👇 Add directly to your betslip
https://t.co/1ykKRblG2h

🗣️ ""This game has the potential to be a slugfest with how both of these teams play defense. Duke forced 17 turnovers in its win over TCU, while St. John's forced 16 https://t.co/L5Y2Wkpkij",2037529775099506841,['2037529775099506841'],0,3,31,0,4,8010,ActionNetworkHQ,
2037395446662930435,en,2026-03-27T05:05:02.000Z,Just an epic Friday slate in both the Men’s and Women’s Tournaments 😍 https://t.co/owKtA7QMWN,2037395446662930435,['2037395446662930435'],5,3,9,0,1,12618,ActionNetworkHQ,
